SMILES,IE
C/C(=N/[C@]1(CCCc2cc(c(cc12)O)O)/N=C(/C)\O)/O,4.105
CN(C)c1cncc(n1)OCCOC,4.105
CC(C)(C)c1ccc(c(c1C(C)(C)C)OCCOCCCOC)OC,4.105
CCc1cc(C#C)n(C)c1,4.105
C=Cc1c2CCCCc2c(c(c1O)O)OCCOC,4.105
C/C(=N/c1ccc2c(c1OCCOC)ONO2)/O,4.106
C/C(=N/c1cc(c2c(c1)ONO2)OCCOCCOC)/O,4.106
CCc1ccc[nH]1,4.106
C=Cc1cccc2c1ON(C(C)(C)C)O2,4.106
C[C]([N]N1Oc2cccc(c2O1)N)O,4.106
Cc1cc(cc2c1ONO2)O,4.106
C/C(=N/c1c(ccc2c1ONO2)OC)/O,4.106
C#CN1Oc2ccc(cc2O1)OCCOC,4.107
CN(C)[C@@H]1C=CC=C1c1ccccc1,4.107
Cc1c2CCCCc2cc(c1O)O,4.107
CN(C)c1ccc(c2c1ONO2)C(=O)O,4.107
C/C(=N/c1cccc2c1ON(C)O2)/O,4.107
CC(C)(C)c1cc(c(cc1C(C)(C)C)OCOC)OCCOC,4.107
C/C(=N/c1ccc2c(c1)ON(N(C)C)O2)/O,4.107
CCc1cc(cc2c1ONO2)O,4.108
Cc1ccc2c(c1)ON(OCCOCCOC)O2,4.108
COCCOc1cccc2c1ON(c1ccccc1)O2,4.108
CN(C)[C@@H]1CCC[C@@H](C1)OC,4.109
Cc1c(ccc2c1ONO2)OC,4.109
CN(C)C1=CCC=C1[C]([NH])O,4.109
CN(C)c1cncc(=O)[nH]1,4.11
C/C(=N/c1cc(c2c(c1)ONO2)OCCOC)/O,4.11
c1c(c(c[nH]1)O)O,4.11
CN(C)c1cc(cc2c1ONO2)C(=O)O,4.11
CO[C@@H]1C=COC(=C1)N,4.11
CC(C)(C)c1cccc2c1ON(c1ccccc1)O2,4.11
CC(=O)N1Oc2cccc(c2O1)NC,4.11
C=Cc1cc(cc2c1ONO2)OC,4.112
CCc1cnc(cn1)N(C)C,4.112
CC1=COC=C(C)C1,4.112
COCCOc1cc(c2c(c1)ONO2)OC,4.112
CCC1=CCC=C(c2ccccc2)O1,4.112
CCc1c(ccc2c1ONO2)OCCOC,4.112
C1CC[C]C1.C(=O)=O.C(=O)=O,4.112
COCCOCCOCCOc1ccc2c(c1N)ONO2,4.112
CC(C)(C)c1cc(c(cc1C(C)(C)C)OCOC)OCOC,4.112
C1(N=NC(CC1)(C)C)(C)C,4.113
C#Cc1cc(c2ccccc2)n(C)c1,4.113
COc1cc(c2c(c1)ONO2)O,4.113
CN(C)[C@H]1CCC[C@H]1C(=O)O,4.113
c1(cc2c(cc1)ncc(n2)N)N,4.113
COCCOCCOc1cc(cc2c1ONO2)O,4.114
Cc1cnc(cn1)N(C)C,4.114
C#Cc1ccc2c(c1NC)ONO2,4.115
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)NC)NC,4.115
CNc1cnc(cn1)c1ccccc1,4.115
C#CC1=COC=C(C=C)O1,4.115
c1ccc(cc1)c1c2CCCCc2cc(c1O)O,4.116
N(C(=O)OCC)c1ccc(cc1)OC,4.116
Cc1ccc2c(c1)ON(OCCOC)O2,4.116
CC1=COC(=CC1)c1ccccc1,4.116
CN1Oc2ccc(cc2O1)c1ccccc1,4.116
CCc1cccc2c1ON(CC)O2,4.116
C1=C[C@H](C(=C1)O)N,4.117
c1(c2c(cc3c1cccc3)cccc2)C(=O)C,4.117
C#CC1=COC(=CO1)C=C,4.117
CCc1ccc2c(c1)ON(c1ccccc1)O2,4.117
c1cc2c3c4c1c(=O)n1c(c4ccc3c3ccc4c5c3c2ccc5c2n(c4=O)c3c(n2)cc(c(c3)C)C)nc2c1cc(c(c2)C)C,4.117
CN(C)C1(CCCC1)OC,4.117
Cc1ccc2c(c1)ON(c1ccccc1)O2,4.117
Cc1ccc[nH]1,4.118
C1CCNC1,4.118
C#C[C@@H]1[C@H](c2ccccc2)N(C)CCN1C,4.118
C=Cc1ccc2c(c1)ON(C)O2,4.118
CC(C)(C)c1c2CCCCc2c(c(c1O)O)O,4.118
Cc1c2CCCCc2c(c(c1O)O)O,4.119
C=C[C@@H]1CN(C)[C@@H](CN1C)O,4.119
Cc1ccn(C)c1,4.119
CCN1Oc2cccc(C)c2O1,4.119
c1ccc(cc1)C1=CC=C[C@@H]1O,4.119
C=Cc1c[nH]cc1O,4.119
c1cc(ccn1)c1c(cncc1NC)C,4.12
CC(C)(C)c1cc(c(c(c1)OC)OCOC)C(C)(C)C,4.12
CCC1(CC)CCc2cc(c(cc2C1)O)O,4.12
Cn1c(ccc1O)C(=O)N,4.121
CCc1ccc2c(c1)ON(OCCOCCOC)O2,4.121
CNc1c2CCCCc2c(c(c1O)O)N(=O)=O,4.121
C=Cc1ccn(C)c1C#C,4.121
COCCOCCOc1c2CCCCc2c(c(c1O)O)O,4.121
CN(C)[C@H]1CCC[C@H](C1)N,4.121
c1cc2c(cc1)C(=O)c1c(C2=O)c(cc(c1)C)N(C)C,4.121
C12=NCCCN1CCCCC2,4.121
Cc1c(ccc2c1ONO2)OCCOC,4.122
C=CC1(CCCC1)N(C)C,4.122
C#CC1=CCC=C(OC)O1,4.122
c1ccc(cc1)C1=COC=CC1,4.122
CCc1ccn(C)c1C#C,4.123
C#Cc1cc[nH]c1c1ccccc1,4.123
O=c1c2c([nH]c3c1cccc3)ccc(c2)O,4.123
c1cc(ccn1)c1cc(ncc1C)NC,4.123
Cc1ccc2c(c1)ON(OCCOCCOCCOC)O2,4.123
CN1CCN(C)[C@H](C1)c1ccccc1,4.123
CCc1ccc2c(c1)ON(OCCOC)O2,4.123
Cc1c[nH]cc1C,4.123
c1ccc(cc1)[C@@H]1C=CC=C1O,4.124
Cc1cc(c2c(c1OC)cccc2)c1c2c(c(OC)c(cc2)C)ccc1,4.124
CC(C)(C)c1cc(cc(c1OCCOC)C(C)(C)C)OC,4.124
C=Cc1cc(cc2c1ONO2)OCCOCCOC,4.125
COC1=CCC=C1OC,4.125
C[C@]1(CN(C)CCN1C)OC,4.126
CC(C)(C)c1cc(cc(c1OCOC)C(C)(C)C)OCCOC,4.126
c1(cc2c(cc1N)nccn2)N,4.126
C#CC1=CCC(=CO1)O,4.126
c1ccc2c3c1c(=O)n1c(c3ccc2)nc2c1cc(c(c2)OC)OC,4.126
c1cc2c3c4c1c(=O)n(c(=O)c4ccc3c1c3c2cccc3ccc1)C,4.127
CCc1c(ccc2c1ONO2)OCCOCCOCCOC,4.127
c1cc2c(c(c1)C)C(=O)c1c(C2=O)c(ccc1)N(C)C,4.127
C#Cc1cc(c[nH]1)c1ccccc1,4.127
CCC1=CCC=C(O)O1,4.127
CCC1(CC)CCCc2cc(c(cc12)O)O,4.128
C/C(=N/c1ccc2c(c1OC)ONO2)/O,4.128
C=Cc1cn(C)cc1C=C,4.128
Cc1cccc2c1ON(c1ccccc1)O2,4.128
C1CCc2c(C1)c(C#N)c(c(c2N)O)O,4.128
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)N(C)C)C,4.128
CC(C)(C)c1cccc2c1ON(C)O2,4.128
CNc1c2CCCCc2c(c(c1O)O)OCCOCCOCCOC,4.128
CC(C)(C)c1ccc2c(c1N)ONO2,4.128
C=Cc1cc(cc2c1ONO2)OCCOCCOCCOC,4.129
CN(C)[C@@H]1CC[C@H](CC1)C(=O)O,4.129
CC(C)(C)c1c2CCCCc2c(c(c1O)O)OC,4.129
CNc1ccc2c(c1)ON(N(=O)=O)O2,4.129
CC(C)(C)c1ccc(c(c1C(C)(C)C)OCOC)OC,4.129
CC1(C)CCc2cc(c(cc2C1)O)O,4.129
CCc1cccc2c1ON(c1ccccc1)O2,4.129
CCC1=COC(=CC1)C,4.129
CNc1c2CCCCc2c(c(c1O)O)OCCOCCOC,4.13
CNc1cncc(=O)[nH]1,4.13
C=CC1=CCC(=CO1)c1ccccc1,4.13
Oc1c(O)ccc(c1)O,4.13
C1=COC(=C(C1)C(=O)N)N,4.13
Cc1c(ccc2c1ONO2)OCCOCCOC,4.13
C=C[C@@H]1CN(C)C[C@@H](N1C)O,4.13
C=CC1=CCC(=CO1)C,4.13
c1c(c2c(cc1)ncc(n2)N(C)C)C,4.13
CCc1c2CCCCc2c(c(c1O)O)OCCOCCOCCOC,4.131
C/C(=N/c1cccc2c1ON(O)O2)/O,4.131
CN[C@]1(COCCO1)N(C)C,4.131
CN[C@@H](CNC)C(=N)O.C=CN(=O)=O,4.131
c1cc2c(c(c1N)N(=O)=O)ONO2,4.131
Cn1cc(cc1OC)C(=N)O,4.131
C=CC1=CC=C[C@@H]1c1ccccc1,4.131
C#C[C@]1(CN(C)CCN1C)NC,4.132
CCC1=COC(=CC1)O,4.133
CNc1c(ccc2c1ONO2)C(=O)O,4.133
COCCOCCOCCOc1cc(c2c(c1)ONO2)OC,4.133
C/C(=N/c1c(ccc2c1ONO2)O)/O,4.133
CC(C)(C)c1ccc(c(c1C(C)(C)C)OCCOC)OCOC,4.133
CCC1=CCC=C(CC)O1,4.133
C([C@@H](C(=O)O)N)c1c2c([nH]c1)cccc2,4.133
c1(cc2c(cc1)nccn2)NC,4.133
C#C[C@H]1C=CC=C1O,4.133
C=CN1Oc2ccc(cc2O1)C(C)(C)C,4.134
C=Cc1c2CCCCc2c(CC)c(c1O)O,4.134
CNc1c(nccn1)OCCOCCOC,4.134
C/C(=N/c1c(ccc2c1ONO2)OCCOC)/O,4.134
c1c(c(ccn1)c1ccncc1NC)NC,4.134
CN(C)[C]1CC=CO[C]1N(=O)=O,4.134
N[C@H]1C(=NNC1=O)N,4.135
C/C(=N/c1ccc2c(c1O)ONO2)/O,4.135
C/C(=N/c1cc(c2c(c1)ONO2)OCCOCCOCCOC)/O,4.135
[C@H](CCCC)(O)c1c(O)ccc(c1)O,4.135
CC1=CCC=C(O)O1,4.136
CCc1c(ccc2c1ONO2)O,4.136
CC(C)(C)c1ccc(c(c1C(C)(C)C)OCCOC)OCOCCOC,4.136
c1c(c[nH]c1N(=O)=O)N,4.137
c12c(n(c(=O)n1C)C)c(=O)n(c(=O)n2C)C,4.137
C/C(=N/c1c(ccc2c1ONO2)OCCOCCOCCOC)/O,4.137
C=Cc1c2CCCCc2c(c(c1O)O)NC,4.138
C#CN1Oc2ccc(cc2O1)OC,4.138
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)N(C)C,4.138
CC(C)(C)c1cc(cc(c1OCOCCOC)C(C)(C)C)OCCOC,4.139
c1cc2c(cc1NC)C(=O)c1c(C2=O)c(ccc1)NC,4.139
C#C[C@@]1(C=C)CN(C)CCN1C,4.139
CNC[C@H](C#N)NC.C(#N)C=C,4.14
C=C[C@@H]1C=CC=C1C=C,4.14
c1cc(ccn1)c1c(cncc1C)NC,4.14
CC(C)(C)c1cc(cc(c1OCCOC)C(C)(C)C)OCOC,4.14
CC(C)(C)c1cc(cc(c1OCOCCOC)C(C)(C)C)OCCOCCCOC,4.141
CC(=O)c1cc2c(cc1OC)ONO2,4.141
N(O)c1ccccc1,4.141
C=Cc1cnc(cn1)NC,4.141
CN(C)c1ccn(C)c1C(=O)O,4.142
Cc1c(ccc2c1ONO2)OCCOCCOCCOC,4.142
Cc1ccc2c(c1N)ONO2,4.142
C=CN1Oc2cccc(c2O1)/N=C(/C)\O,4.143
C#CC1=COC=C(C1)O,4.143
c1(c(c2c(cc1)nccn2)C)N,4.143
Cc1c(ccc2c1ONO2)O,4.143
C#C[C@@H]1CN(C)[C@@H](CN1C)OC,4.143
CN(C)[C@@H]1CC[C@H](C1)O,4.144
C/C(=N/c1c(ccc2c1ONO2)OCCOCCOC)/O,4.144
C=Cc1cccc2c1ON(OC)O2,4.144
C=Cc1c[nH]cc1C=C,4.144
CC(C)(C)c1cncc(n1)N(C)C,4.144
CC1(C)CCCc2cc(c(cc12)O)O,4.145
COC1=COC=C[C@H]1c1ccccc1,4.145
C(OC)(OC)[C@H]1c2c(cc(cc2OC)OC)CCC1,4.145
c1cc2c(c(c1O)N)ONO2,4.145
C1=COC=C([C@@H]1N(=O)=O)N,4.145
C#Cc1cc[nH]c1C=C,4.146
CC(C)(C)c1ccc(c(c1C(C)(C)C)OCOCCOC)OCOC,4.146
CCc1cccc2c1ON(C)O2,4.146
CN(C)N1Oc2ccc(cc2O1)OCCOCCOCCOC,4.146
CNc1c2CCCCc2c(c(c1O)O)OCCOC,4.146
COc1ccc(C(=O)N)[nH]1,4.146
Cc1cccc2c1ON(C)O2,4.147
C=Cc1ccc2c(c1)ON(c1ccccc1)O2,4.147
CCc1c(ccc2c1ONO2)OCCOCCOC,4.147
C#Cc1cc2c(cc1OCCOCCOCCOC)ONO2,4.147
C#Cc1cc2c(cc1/N=C(/C)\O)ONO2,4.147
CN1CCN(C)C(C1)(O)O,4.148
[C@H]12[C@H](CCCC2)NCCC1,4.148
CCc1ccc2c(c1N)ONO2,4.148
CCC1=CCC=C(C)O1,4.149
C=C/C=C\CC.CNCCNC,4.149
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)N(C)C)C,4.149
CCc1c2CCCCc2c(c(c1O)O)OC,4.149
CNCCNC.c1ccc(cc1)/C=C\c1ccccc1,4.149
O1COC=C1,4.149
c12c3c(Cc1cc(cc2)NC(=O)C)cccc3,4.149
C=CN1Oc2cccc(c2O1)C(C)(C)C,4.15
CNc1c(nccn1)OC,4.15
C=CN1Oc2ccc(C)cc2O1,4.15
N1(C(=O)OCC)C=CC(C=C1)(C)C,4.151
CC(C)(C)c1cc(cc(c1C(C)(C)C)OCOCCOC)OCOCCOC,4.151
CCc1ccn(C)c1,4.151
C=Cc1c2CCCCc2c(c(c1O)O)OCCOCCOC,4.151
C=CC1=COC=C[C@H]1C,4.151
CCc1ccc2c(c1)ON(C=C)O2,4.152
C=C[C@@H]1CN(C)C[C@H](c2ccccc2)N1C,4.152
CCc1c2CCCCc2c(c(c1O)O)O,4.152
C(=Cc1ccccc1)(c1ccccc1)c1ccccc1,4.152
C=C[C@@H]1CN(C)C[C@H](C=C)N1C,4.152
C#CC1=COC=C[C@H]1N(C)C,4.153
c1(c2ccc(cc2)c2oc(cn2)c2ccccc2)oc(cn1)c1ccccc1,4.153
C=C[C@@H]1C=COC(=C1)OC,4.153
COCCOCCOCCOc1cc(cc2c1ONO2)OCCOCCOC,4.153
c12c(ccc(c1)C)[nH]cc2,4.153
C#CN1Oc2ccc(cc2O1)OCCOCCOC,4.153
C12=C([C@@H]3C[C@H]1CC3)[C@H]1C[C@@H]2CC1,4.153
c1cc(cc(n1)NC)c1ccncc1NC,4.154
COc1c2CCCCc2cc(c1O)O,4.154
COc1cnc(cn1)N,4.155
c12c3c(cc(cc3C)C)ccc1cc(cc2C)C,4.155
C=CC=C.CNC[C@@H](NC)OC,4.155
Cc1c(O)ccc(c1)O,4.156
COCCOc1c2CCCCc2cc(c1O)O,4.156
CN[C@@H]1C=COC=C1O,4.156
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)N(C)C,4.158
C(=N\C=C/C(=C=C)c1ccncc1NC=O)/NC(=O)C,4.158
CNC[C@@H](C#N)NC.C(#N)C=C,4.158
CN(C)[C@H]1CCC[C@H](C1)C(=N)O,4.159
O=C1c2c(ccc(c2C(=O)c2c1cccc2)N)c1c2c(C(=O)c3c(C2=O)cccc3)c(cc1)N,4.159
c1ccc(cc1)C1=CCC=C(O)O1,4.159
C#Cc1ccn(C)c1C,4.16
COc1cc(c2c(c1)ONO2)OC,4.16
COCCOc1cc(c2c(c1)ONO2)OCCOC,4.16
c1(C2CC2)ccc(cc1)OC,4.16
C#Cc1cccc(c1)NC,4.16
C#C[C@@H]1CN(C)C[C@H](NC)N1C,4.16
CC1=CCC=C(C)O1,4.16
C/C(=N/c1ccc(c2c1ONO2)/N=C(/C)\O)/O,4.161
CC(C)(C)c1cc(c(cc1C(C)(C)C)OCOCCOC)OCOCCOC,4.161
CNc1c(nccn1)OCCOC,4.162
CN1CCN(C)C(C1)(N)N,4.162
CN(C)[C@]1(CN(C)CCN1C)C(=O)O,4.162
C=C[C@@H]1C=COC=C1O,4.162
c1ccc(cc1)c1c2CCCCc2c(c2ccccc2)c(c1O)O,4.162
CN(C)[C@@H]1CC[C@H](C1)OC,4.163
CC(C)(C)c1cc(cc(c1OC)C(C)(C)C)OCOCCOC,4.163
C#Cc1cc(C)n(C)c1,4.163
c1(c2c(ccc1)cccc2)c1oc(cn1)c1ccccc1,4.164
c12c(Oc3c(O1)cccc3)cccc2,4.164
C=Cc1c2CCCCc2c(c(c1O)O)OCCOCCOCCOC,4.164
COCCOCCOc1c(ccc2c1ONO2)OCCOC,4.164
c1(c(nc(c(n1)C#N)C#N)N(C)C)N(C)C,4.164
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)N(C)C)C,4.164
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)C)N(C)C,4.165
C#Cc1cc(CC)n(C)c1,4.166
C=CN1Oc2cccc(C)c2O1,4.167
C[C@@](O)(C#N)C(=O)C=O,4.167
C#Cc1cc(C)c[nH]1,4.167
C=Cc1ccc(C(=O)N)n1C,4.168
C=Cc1c(ccc2c1ONO2)OC,4.168
c1(cc2c(cc1)ncc(n2)N(C)C)C,4.168
COCCOCCOCCOc1c2CCCCc2cc(c1O)O,4.168
C(O)c1c(O)ccc(c1)O,4.168
CCc1cccc2c1ON(C=C)O2,4.168
C1Cc2cc(c(cc2C(C1)(N)N)O)O,4.168
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)N(C)C)C,4.169
CNc1cccc2c1ON(C#N)O2,4.169
CCc1ccc2c(c1)ON(OCCOCCOCCOC)O2,4.17
c1(cc2c(cc1)nc(cn2)C)N,4.17
COC1=C(C(=O)O)OC=CO1,4.17
C=Cc1ccc2c(c1)ON(C=C)O2,4.17
c1cc2c(cc1N(C)C)C(=O)c1c(C2=O)c(ccc1)C,4.17
C(C(=O)N1CCCC1)c1cc(OC)c(cc1)OC,4.17
COCCOCCOc1ccc(c2c1ONO2)OC,4.171
CC(C)(C)C1(CCCc2cc(c(cc12)O)O)C(C)(C)C,4.171
C=Cc1c2CCCCc2cc(c1O)O,4.171
c1ccc(cc1)C1=CC=C[C@H]1C(=N)O,4.172
c1ccc(cc1)c1cc(cc2c1ONO2)O,4.172
c1ccc(cc1)c1cccc2c1ON(c1ccccc1)O2,4.173
Cc1c2CCCCc2c(c(c1O)O)OCCOCCOC,4.173
c1cc(c2c(c1)ONO2)N,4.173
CCc1c(nccn1)N(C)C,4.174
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C)NC,4.174
CNc1cccc2c1ON(C(=O)O)O2,4.174
c1cc(cc(c1)O)N,4.174
c1(c(nc(nc1C)N)C)[N][N]c1ccccc1,4.175
COC1=C[C@@H](C=CO1)c1ccccc1,4.175
CN(C)c1cccc2c1ON(N(=O)=O)O2,4.175
Cc1cccc2c1ON(OCCOC)O2,4.175
COCCOc1cc(cc2c1ONO2)OC,4.175
COc1cc(C(=O)N)[nH]c1,4.175
c1ccc(cc1)C1=CC=C[C@H]1N,4.175
C[C@@H]1CN(C)C[C@H](N)N1C,4.176
c1ccc(cc1)N1Oc2ccccc2O1,4.176
C=Cc1c2CCCCc2c(c2ccccc2)c(c1O)O,4.176
CC(C)(C)c1c(nccn1)N(C)C,4.176
CC[C@H]1C=CC=C1CC,4.177
CCN1Oc2cccc(c3ccccc3)c2O1,4.177
CCN1Oc2cccc(c2O1)OC,4.177
C#Cc1c(C)cc[nH]1,4.177
c1c(cc2c(c1O)ONO2)O,4.177
c1cc2c(cc1O)ONO2,4.177
C(=C)n1c2c(c3c1cccc3)cccc2,4.177
C#Cc1ccc2c(c1)ON(C(C)(C)C)O2,4.178
C1C=C(C(=C1)N(=O)=O)N,4.178
CC(=O)c1cc(c2c(c1)ONO2)NC,4.178
COCCOCCOCCOc1cc(c2c(c1)ONO2)OCCOC,4.178
COC1=C[C@@H](C=CO1)N,4.178
Cc1c2CCCCc2c(c(c1O)O)OCCOC,4.179
[O]n1c2c(n(c3c1cccc3)[O])cccc2,4.179
CN(C)c1cncc(n1)OCCOCCOC,4.179
c12c(cc(c(c1)C)CCc1cc(c(CC2)cc1C)C)C,4.179
CCc1c2CCCCc2c(c(c1O)O)OCCOC,4.179
CC(C)(C)c1ccc(c(c1C(C)(C)C)OCCOCCCOC)OCCOCCCOC,4.179
c12c(OCc3ccccc3)cccc1cccc2,4.18
c12c(cccc1OC)cccc2,4.18
CCc1ccc2c(c1c1ccccc1)ONO2,4.299
C[C]([N]N1Oc2cccc(c2O1)C(C)(C)C)O,4.299
C=Cc1cc(c[nH]1)C(=N)O,4.299
CCc1c(ccc2c1ONO2)c1ccccc1,4.3
C#Cc1ccc2c(c1N)ONO2,4.3
CC(=O)c1c(ccc2c1ONO2)OCCOCCOCCOC,4.3
CC(C)(C)c1cc2c(cc1c1ccccc1)ONO2,4.3
c1ccc(cc1)c1cc(c2c(c1)ONO2)O,4.3
c1ccc(cc1)c1ccc2c(c1)ONO2,4.301
N(C)(C)c1ccncc1,4.302
COc1cc(cc2c1ONO2)c1ccccc1,4.302
C#Cc1c(ccc2c1ONO2)OCCOCCOC,4.302
c12c(cc(c(c1)C)C)ccc(c2)C,4.302
Cc1ccc2c(c1)ONO2,4.302
C=CC1=COC=C[C@H]1N,4.302
CN1CCN(C)[C@H]([C@H]1[C]([NH])O)N,4.303
Cc1nc(N)ccc1,4.303
C=Cc1cc(cc2c1ONO2)C(C)(C)C,4.303
CC[C@@H]1C=COC(=C1)C=C,4.303
Cn1cc(cc1C#N)OC,4.303
CCc1ccc(CC)c2c1ONO2,4.303
Cn1cc(C#N)c(c1)OC,4.304
c1ccc(cc1)c1cc(c[nH]1)[C]([NH])O,4.304
C#CC1=COC=C(C=C)C1,4.304
CN(C)[C@H]1[C@@H](c2ccccc2)OCCO1,4.304
Cn1cc(cc1c1ccccc1)[C]([NH])O,4.304
C=C[C@H]1C=CC=C1CC,4.304
c1(c2c(c(c3c1cccc3)C#N)cccc2)c1ccccc1,4.304
c1ccc(cc1)C1=CCC=C1O,4.304
C(=C(C)C)C(=C)C,4.304
C#Cc1cc2c(cc1OC)ONO2,4.304
CCc1ccc(C)c2c1ONO2,4.304
C#C[C@@H]1C=CC=C1O,4.305
COCCOCCOCCOc1ccc(c2c1ONO2)OCCOCCOCCOC,4.305
Cc1cc(c2ccccc2)c2c(c1)ONO2,4.305
Cc1ccc(C)c2c1ONO2,4.305
C#Cc1c[nH]cc1C=C,4.305
c1(oc(cc1)C)C,4.306
C#Cc1cc(cc2c1ONO2)O,4.306
COCCOc1cc(c2c(c1)ONO2)C(=O)O,4.306
Oc1c(O)ccc(c1)C,4.306
C=Cc1cc(c2c(c1)ONO2)OCCOCCOCCOC,4.306
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)NC)C,4.306
C=C[C@@H]1CC[C@H](C1)NC,4.307
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)NC,4.307
CC(C)(C)c1cc(c2c(c1)ONO2)O,4.307
Cc1ccc2c(c1)ON(N(C)C)O2,4.308
CC(C)(C)c1ccc(c(c1C(C)(C)C)OC)OCCOC,4.308
N(=N\c1ccc(cc1)O)/c1ccc(cc1)CCCCCC,4.308
CC[C@@H]1CN(C)[C@@H](CN1C)N(=O)=O,4.308
C=CC1=CCC=C1OC,4.308
C=Cc1ccc2c(c1OCCOCCOCCOC)ONO2,4.308
CCc1cc(c2ccccc2)c2c(c1)ONO2,4.308
C=Cc1cnc(cn1)N,4.308
CCc1ccc2c(c1)ON(N(C)C)O2,4.309
CCc1ccc2c(c1)ONO2,4.309
CN(C)[C@@H]1C=COC=C1C#N,4.309
C=Cc1cc(c2c(c1)ONO2)OCCOCCOC,4.309
C=Cc1cc(cc2c1ONO2)c1ccccc1,4.309
CC(C)(C)c1ccc(c(c1OCCOC)C(C)(C)C)OC,4.309
CNc1c(ccc2c1ONO2)C#N,4.31
C#C[C@@H]1CN(C)C[C@H](c2ccccc2)N1C,4.31
C#CC1=COC=C(CC)C1,4.31
CC(C)(C)c1cc(c2c(c1)ONO2)OC,4.31
C#Cc1c2CCCCc2cc(c1O)O,4.31
c1cc2c(cc1N)C(=O)c1c(C2=O)c(ccc1)N,4.31
CNc1cc(cc2c1ONO2)C#N,4.31
C#Cc1ccc2c(c1)ON(c1ccccc1)O2,4.31
c1(cc(ccn1)c1ccncc1)NC,4.31
CC(=O)N1Oc2cccc(c2O1)N,4.311
CN[C@@H]1C=COC=C1c1ccccc1,4.311
COCCOCCOc1cc2c(cc1c1ccccc1)ONO2,4.311
Cc1cc(c2c(c1)ONO2)OC,4.311
N(C)C,4.311
CNc1cccc(c1)[C]([NH])O,4.311
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1N)N,4.312
Cc1ccc2c(c1c1ccccc1)ONO2,4.312
C=Cc1cc(c2c(c1)ONO2)OCCOC,4.312
Oc1c(C)cc(cc1C)C,4.312
COc1cc(c[nH]1)C(=O)O,4.313
C#Cc1cccc2c1ON(CC)O2,4.313
[C@@H]([C@H](COC(=O)C)NC(=O)C)(OC(=O)C)c1ccc(cc1)NO,4.313
C#C[C@@H]1CN(C)C[C@H](C#C)N1C,4.313
CON1Oc2ccccc2O1,4.314
C#CC1=COC=C(C)C1,4.314
COc1c(cc[nH]1)C(=O)O,4.314
CN[C@@H]1CN(C)C[C@@H](N1C)N(=O)=O,4.314
C#Cc1cn(C)cc1C,4.315
COC1=CCC=C(C(=N)O)O1,4.315
c1cc2c(c(c1C(=O)O)N)ONO2,4.315
c1ccc(cc1)c1cc(C(=O)N)[nH]c1,4.315
c1ccc(cc1)N1Oc2cccc(c2O1)C(=O)O,4.315
c1cc(ccn1)c1cc(ncc1C)N,4.316
C#C[C@]1(CN(C)CCN1C)OC,4.316
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)N)N,4.316
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)NC)C,4.316
Cc1cccc2c1ON(N(C)C)O2,4.316
C/C(=N/c1c[nH]c(=O)cn1)/O,4.316
Cn1cc(cc1O)C(=O)O,4.316
CC(=O)c1cc2c(cc1/N=C(/C)\O)ONO2,4.316
Cc1cccc2c1ON([N][C](C)O)O2,4.316
CCc1cc(c2c(c1)ONO2)O,4.317
c12c(c(c3c(n2)ccc(c3)C)C)ccc2c1cccc2,4.317
COCCOCCOc1cc(cc2c1ONO2)c1ccccc1,4.317
c12c3c4CCc2cccc1CCc3ccc4,4.317
C=C[C@H]1C=CC=C[C@@H]1NC,4.317
COCCOCCOCCOc1ccc2c(c1OC)ONO2,4.317
CO[C@@H]1C=CC=C1c1ccccc1,4.317
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)NC,4.318
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)NC,4.318
CC(C)(C)c1cc(c(c(c1)OCCOC)C(C)(C)C)OCCOC,4.318
C#Cc1ccc2c(c1)ON(C=C)O2,4.318
c1c(c[nH]c1C(=O)N)O,4.319
CN(C)[C@]1(COCCO1)c1ccccc1,4.319
C(/C=C/C=C/C(C)(C)C)(C)(C)C,4.319
CCc1cc(c2c(c1)ONO2)OC,4.319
Cc1cc(c2c(c1)ONO2)O,4.319
CN(C)[C@@H]1CCCC[C@@H]1C(=N)O,4.32
C(=O)(OC)C1=C(C)NC(=C([C@@H]1c1c(N(=O)=O)cccc1)C(=O)OC)C,4.32
C=Cc1cc(C)cc2c1ONO2,4.32
CNc1ccc(C#N)c2c1ONO2,4.32
CCc1cccc2c1ON(N(C)C)O2,4.32
COCCOc1cc(cc2c1ONO2)c1ccccc1,4.321
